City,Super_Category,Category,Sub_Category,SKU_ID,Image,Brand,SKU Name,SKU Size,MRP,SP,Link,Active,Out of Stock
Banglore,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Pasta & Macaroni,1212829,https://www.bigbasket.com/media/uploads/p/s/1212829_3-bb-royal-elbow-macaroni.jpg,BB Royal,Elbow Macaroni,2x400 g,120,73,https://www.bigbasket.com/pd/1212829/bb-royal-elbow-macaroni-2x400-g/,Yes,No
Banglore,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Pasta & Macaroni,1215127,https://www.bigbasket.com/media/uploads/p/s/1215127_2-keya-penne-pasta.jpg,Keya,Penne Pasta,2x400 g,280,140,https://www.bigbasket.com/pd/1215127/keya-penne-pasta-2x400-g-pouch/,Yes,No
Banglore,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Pasta & Macaroni,40186047,https://www.bigbasket.com/media/uploads/p/s/40186047_2-bambino-macaroni-elbow-pasta.jpg,Bambino,"Pasta Macaroni - Elbows, Made From Durum Wheat Semolina, High In Protein, No Cholesterol",850 g,109,109,https://www.bigbasket.com/pd/40186047/bambino-macaroni-elbow-pasta-875-g-pouch/,Yes,No
Banglore,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Pasta & Macaroni,298681,https://www.bigbasket.com/media/uploads/p/s/298681_4-mtr-macaroni-elbow.jpg,MTR,Macaroni - Elbow,850 g,115,102,https://www.bigbasket.com/pd/298681/mtr-macaroni-elbow-850-g-pouch/,Yes,No
Banglore,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Pasta & Macaroni,40188540,https://www.bigbasket.com/media/uploads/p/s/40188540_5-keya-shell-pasta.jpg,Keya,Shell Pasta,400 g,140,70,https://www.bigbasket.com/pd/40188540/keya-shell-pasta-400-g-pouch/,Yes,No
Banglore,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Pasta & Macaroni,20002585,https://www.bigbasket.com/media/uploads/p/s/20002585_4-bambino-pasta-penne.jpg,Bambino,Pasta - Penne,250 g,70,70,https://www.bigbasket.com/pd/20002585/bambino-pasta-penne-250-g-pouch/,Yes,No
Banglore,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Pasta & Macaroni,266428,https://www.bigbasket.com/media/uploads/p/s/266428_6-bambino-macaroni-elbows.jpg,Bambino,Macaroni - Elbows,400 g,55,55,https://www.bigbasket.com/pd/266428/bambino-macaroni-elbows-400-g-pouch/,Yes,No
Banglore,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Pasta & Macaroni,40188538,https://www.bigbasket.com/media/uploads/p/s/40188538_5-keya-elbow-pasta.jpg,Keya,Elbow Pasta,400 g,140,70,https://www.bigbasket.com/pd/40188538/keya-elbow-pasta-400-g-pouch/,Yes,No
Banglore,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Pasta & Macaroni,284409,https://www.bigbasket.com/media/uploads/p/s/284409_7-bambino-spirali-pasta.jpg,Bambino,Spirali Pasta,250 g,70,70,https://www.bigbasket.com/pd/284409/bambino-spirali-pasta-250-g-pouch/,Yes,No
Banglore,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Pasta & Macaroni,40262849,https://www.bigbasket.com/media/uploads/p/s/40262849_1-san-vito-lasagne-specialita-made-from-durum-wheat-semolina.jpg,San Vito,Lasagne Specialita Made From Durum Wheat Semolina,500 g,250,187.5,https://www.bigbasket.com/pd/40262849/san-vito-lasagne-specialita-made-from-durum-wheat-semolina-500-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Oats & Porridge,284405,https://www.bigbasket.com/media/uploads/p/s/284405_17-quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook.jpg,Quaker,"Oats - Natural Wholegrain, Nutritious Breakfast Cereals, Dalia Porridge, Easy To Cook",1.5 kg,292,267,https://www.bigbasket.com/pd/284405/quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook-15-kg-pouch/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Oats & Porridge,208345,https://www.bigbasket.com/media/uploads/p/s/208345_23-quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook.jpg,Quaker,"Oats - Natural Wholegrain, Nutritious Breakfast Cereal",1 kg,199,179,https://www.bigbasket.com/pd/208345/quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook-1-kg-pouch/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Oats & Porridge,40128457,https://www.bigbasket.com/media/uploads/p/s/40128457_9-saffola-masala-oats-masala-coriander.jpg,Saffola,"Oats - Tasty Evening Snack, Fibre Rich, Masala & Coriander",500 g,225,198,https://www.bigbasket.com/pd/40128457/saffola-masala-oats-masala-coriander-500-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Oats & Porridge,1212330,https://www.bigbasket.com/media/uploads/p/s/1212330_5-bb-royal-instant-oats.jpg,BB Royal,"Oats - Natural Wholegrain, Nutritious Breakfast Cereals, Poha, Easy To Cook",2x1 kg,398,288,https://www.bigbasket.com/pd/1212330/bb-royal-instant-oats-2x1-kg/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Oats & Porridge,40299312,https://www.bigbasket.com/media/uploads/p/s/40299312_1-suprfit-oat-bran-100-natural.jpg,SUPRFIT,Oat Bran - 100% Natural,1 kg,599,599,https://www.bigbasket.com/pd/40299312/suprfit-oat-bran-100-natural-1-kg/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Oats & Porridge,40299313,https://www.bigbasket.com/media/uploads/p/s/40299313_1-suprfit-rolled-oats-100-natural.jpg,SUPRFIT,Rolled Oats - 100% Natural,1 kg,399,399,https://www.bigbasket.com/pd/40299313/suprfit-rolled-oats-100-natural-1-kg/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Oats & Porridge,40089546,https://www.bigbasket.com/media/uploads/p/s/40089546_15-true-elements-rolled-oats-gluten-free.jpg,True Elements,"Rolled Oats - Gluten Free, High Protein & Fibre",1 kg,400,344,https://www.bigbasket.com/pd/40089546/true-elements-rolled-oats-gluten-free-1-kg-matt-pouch/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Oats & Porridge,40259474,https://www.bigbasket.com/media/uploads/p/s/40259474_5-saffola-rolled-oats-100-natural-with-high-protein-fibre-healthy-cereals-creamy.jpg,Saffola,"Rolled Oats - 100% Natural With High Protein & Fibre, Healthy Cereals, Creamy",1 kg,180,176.4,https://www.bigbasket.com/pd/40259474/saffola-rolled-oats-100-natural-with-high-protein-fibre-healthy-cereals-creamy-1-kg-pouch/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Oats & Porridge,40220361,https://www.bigbasket.com/media/uploads/p/s/40220361_4-saffola-masala-oats-classic-masala.jpg,Saffola,"Oats - Tasty Evening Snack, Fibre Rich, Classic Masala",1 kg,449,381.65,https://www.bigbasket.com/pd/40220361/saffola-masala-oats-classic-masala-1-kg-pouch/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Oats & Porridge,1214177,https://www.bigbasket.com/media/uploads/p/s/1214177_1-bb-royal-100-pure-honey-1-kg-oats-1-kg.jpg,BB Royal,"100% Pure Honey, 1 kg + Oats, 1 kg",Combo,674,419.62,https://www.bigbasket.com/pd/1214177/bb-royal-100-pure-honey-1-kg-oats-1-kg-combo/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Kids Cereal,146514,https://www.bigbasket.com/media/uploads/p/s/146514_6-kelloggs-chocos.jpg,Kelloggs,"Chocos - With Protein & Fibre Of 1 Roti In Each Bowl, High In Calcium & Protein, Breakfast Cereals",715 g,350,350,https://www.bigbasket.com/pd/146514/kelloggs-chocos-700-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Kids Cereal,40157811,https://www.bigbasket.com/media/uploads/p/s/40157811_9-kelloggs-chocos-moons-stars.jpg,Kelloggs,Chocos - Moons & Stars,1.2 Kg,720,432,https://www.bigbasket.com/pd/40157811/kelloggs-chocos-moons-stars-12-kg/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Kids Cereal,1212327,https://www.bigbasket.com/media/uploads/p/s/1212327_3-bb-royal-chocos.jpg,BB Royal,Choco Flakes,2x375 g,390,259,https://www.bigbasket.com/pd/1212327/bb-royal-chocos-2x375-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Kids Cereal,251021,https://www.bigbasket.com/media/uploads/p/s/251021_7-kelloggs-chocos.jpg,Kelloggs,Chocos,250 g,144,144,https://www.bigbasket.com/pd/251021/kelloggs-chocos-250-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Kids Cereal,251149,https://www.bigbasket.com/media/uploads/p/s/251149_9-kelloggs-corn-flakes-with-real-strawberry-puree.jpg,Kelloggs,Corn Flakes With Real Strawberry Puree,300 g,160,160,https://www.bigbasket.com/pd/251149/kelloggs-corn-flakes-with-real-strawberry-puree-300-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Kids Cereal,40071466,https://www.bigbasket.com/media/uploads/p/s/40071466_7-kelloggs-chocos-crunchy-bites.jpg,Kelloggs,"Crunchy Bites - Source Of Fibre, Calcium, High In Protein, 10 Essential Vitamins & Minerals, Breakfast Cereals",24 g,10,10,https://www.bigbasket.com/pd/40071466/kelloggs-chocos-crunchy-bites-26-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Kids Cereal,181156,https://www.bigbasket.com/media/uploads/p/s/181156_10-kelloggs-chocos-crunchy-bites.jpg,Kelloggs,Chocos Crunchy Bites,375 g,199,189,https://www.bigbasket.com/pd/181156/kelloggs-chocos-crunchy-bites-375-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Kids Cereal,1222592,https://www.bigbasket.com/media/uploads/p/s/1222592_1-bb-royal-bb-royal-choco-flakes-375-g-bb-royal-roasted-vermicelli-400-g.jpg,BB Royal,BB Royal Choco Flakes 375 g + BB Royal Roasted Vermicelli 400 g,Combo,260,149.35,https://www.bigbasket.com/pd/1222592/bb-royal-bb-royal-choco-flakes-375-g-bb-royal-roasted-vermicelli-400-g-combo/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Kids Cereal,1214831,https://www.bigbasket.com/media/uploads/p/s/1214831_1-slurrp-farm-millet-pancake-mix-banana-choco-chip-supergrains.jpg,Slurrp Farm,"Millet Pancake Mix - Banana, Choco-Chip & Supergrains",3x150 g,447,393.36,https://www.bigbasket.com/pd/1214831/slurrp-farm-millet-pancake-mix-banana-choco-chip-supergrains-3x150-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Kids Cereal,40221133,https://www.bigbasket.com/media/uploads/p/s/40221133_2-kelloggs-froot-loops-crunchy-multigrain-cereal.jpg,Kelloggs,Froot Loops - Crunchy Multigrain Cereal,285 g,199,184,https://www.bigbasket.com/pd/40221133/kelloggs-froot-loops-crunchy-multigrain-cereal-285-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Muesli,40189244,https://www.bigbasket.com/media/uploads/p/s/40189244_5-kelloggs-muesli-breakfast-cereal-with-multigrain-21-fruit-nut-seeds.jpg,Kelloggs,"Muesli Breakfast Cereal - With Multigrain & 21% Fruit, Nut & Seeds",750 g,480,370,https://www.bigbasket.com/pd/40189244/kelloggs-muesli-breakfast-cereal-with-multigrain-21-fruit-nut-seeds-750-g-0/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Muesli,1220750,https://www.bigbasket.com/media/uploads/p/s/1220750_2-kelloggs-muesli-with-0-added-sugar.jpg,Kelloggs,Muesli - With 0% Added Sugar,2x500 g,720,684,https://www.bigbasket.com/pd/1220750/kelloggs-muesli-with-0-added-sugar-2x500-g-pouch/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Muesli,40189239,https://www.bigbasket.com/media/uploads/p/s/40189239_2-kelloggs-muesli-with-20-nuts-delight.jpg,Kelloggs,Muesli With 20% Nuts Delight,240 g,175,175,https://www.bigbasket.com/pd/40189239/kelloggs-muesli-with-20-nuts-delight-240-g-pouch/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Muesli,1212328,https://www.bigbasket.com/media/uploads/p/s/1212328_3-bb-royal-muesli-with-21-fruit-nut.jpg,BB Royal,Muesli Breakfast Cereal - With Multigrain & 21% Fruit & Nut,2x500 g,720,399,https://www.bigbasket.com/pd/1212328/bb-royal-muesli-with-21-fruit-nut-2x500-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Muesli,1222595,https://www.bigbasket.com/media/uploads/p/s/1222595_1-bb-combo-muesli-breakfast-cereal-500-g-emperia-premium-tea-with-long-leaf-250-g.jpg,bb Combo,Muesli Breakfast Cereal 500 g + Emperia Premium Tea With Long Leaf 250 g,Combo,505,328.15,https://www.bigbasket.com/pd/1222595/bb-combo-muesli-breakfast-cereal-500-g-emperia-premium-tea-with-long-leaf-250-g-combo/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Muesli,1222596,https://www.bigbasket.com/media/uploads/p/s/1222596_1-bb-combo-muesli-breakfast-cereal-500-g-emperia-kadak-tea-250-g.jpg,bb Combo,Muesli Breakfast Cereal 500 g + Emperia Kadak Tea 250 g,Combo,505,302.15,https://www.bigbasket.com/pd/1222596/bb-combo-muesli-breakfast-cereal-500-g-emperia-kadak-tea-250-g-combo/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Muesli,40170230,https://www.bigbasket.com/media/uploads/p/s/40170230_4-bagrrys-crunchy-muesli-fruit-nut-with-cranberry.jpg,Bagrry'S,Crunchy Muesli 30% Fruit & Nut With Cranberries - 34% Rich Fibre Oats,750 g,525,399,https://www.bigbasket.com/pd/40170230/bagrrys-crunchy-muesli-fruit-nut-with-cranberry-750-g-pouch/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Muesli,40170231,https://www.bigbasket.com/media/uploads/p/s/40170231_4-bagrrys-crunchy-muesli-almonds-raisins-honey.jpg,Bagrry'S,"Crunchy Muesli With Almonds, Raisins & Honey - 40% Fibre Rich Oats",750 g,475,346.75,https://www.bigbasket.com/pd/40170231/bagrrys-crunchy-muesli-almonds-raisins-honey-750-g-pouch/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Muesli,1212329,https://www.bigbasket.com/media/uploads/p/s/1212329_3-bb-royal-muesli-with-20-nuts-delight.jpg,BB Royal,Muesli With 20% Nuts Delight,2x500 g,690,399,https://www.bigbasket.com/pd/1212329/bb-royal-muesli-with-20-nuts-delight-2x500-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Muesli,40175838,https://www.bigbasket.com/media/uploads/p/s/40175838_9-soulfull-millet-muesli-fruit-nut.jpg,Tata Soulfull,"Millet Muesli - Fruit & Nut, 25% Crunchy, 90% Whole Grains, Source Of Protein",700 g,499,424.15,https://www.bigbasket.com/pd/40175838/soulfull-millet-muesli-fruit-nut-700-g-0/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Flakes,40092421,https://www.bigbasket.com/media/uploads/p/s/40092421_21-kelloggs-corn-flakes-with-real-almond-honey.jpg,Kelloggs,Corn Flakes With Real Almond & Honey,1 Kg,615,575,https://www.bigbasket.com/pd/40092421/kelloggs-corn-flakes-with-real-almond-honey-1-kg/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Flakes,1210850,https://www.bigbasket.com/media/uploads/p/s/1210850_2-kelloggs-corn-flakes.jpg,Kelloggs,Corn Flakes,6x65 g,120,102,https://www.bigbasket.com/pd/1210850/kelloggs-corn-flakes-6x70-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Flakes,40259662,https://www.bigbasket.com/media/uploads/p/s/40259662_1-bb-royal-corn-flakes.jpg,BB Royal,Corn Flakes,900 g,355,199,https://www.bigbasket.com/pd/40259662/bb-royal-corn-flakes-875-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Flakes,40301373,https://www.bigbasket.com/media/uploads/p/s/40301373_1-nova-nova-waffle-flakes-classic.jpg,Nova Nova ,Waffle Flakes - Classic,150 g,225,225,https://www.bigbasket.com/pd/40301373/nova-nova-waffle-flakes-classic-150-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Flakes,251011,https://www.bigbasket.com/media/uploads/p/s/251011_12-kelloggs-special-k.jpg,Kelloggs,"Original Special K - Low Fat, Breakfast Cereals, High In B Group Vitamins, Source Of Protein & Fibre",455 g,255,242,https://www.bigbasket.com/pd/251011/kelloggs-special-k-435-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Flakes,251149,https://www.bigbasket.com/media/uploads/p/s/251149_9-kelloggs-corn-flakes-with-real-strawberry-puree.jpg,Kelloggs,Corn Flakes With Real Strawberry Puree,300 g,160,160,https://www.bigbasket.com/pd/251149/kelloggs-corn-flakes-with-real-strawberry-puree-300-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Flakes,122644,https://www.bigbasket.com/media/uploads/p/s/122644_11-kelloggs-all-bran-wheat-flakes.jpg,Kelloggs,"All Bran Wheat Flakes - High In Iron, Naturally Cholesterol Free",440 g,255,255,https://www.bigbasket.com/pd/122644/kelloggs-all-bran-wheat-flakes-425-g-carton/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Flakes,1214759,https://www.bigbasket.com/media/uploads/p/s/1214759_1-bb-royal-100-pure-honey-250-g-corn-flakes-classic-475-g.jpg,BB Royal,"100% Pure Honey, 250 g + Corn Flakes Classic, 475 g",Combo,325,240.65,https://www.bigbasket.com/pd/1214759/bb-royal-100-pure-honey-250-g-corn-flakes-classic-475-g-combo/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Flakes,1214178,https://www.bigbasket.com/media/uploads/p/s/1214178_1-bb-royal-100-pure-honey-1-kg-corn-flakes-classic-475-g.jpg,BB Royal,"100% Pure Honey, 1 kg + Corn Flakes Classic, 475 g",Combo,680,444.6,https://www.bigbasket.com/pd/1214178/bb-royal-100-pure-honey-1-kg-corn-flakes-classic-475-g-combo/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Flakes,40296186,https://www.bigbasket.com/media/uploads/p/s/40296186_1-mamafeast-corn-flakes-immunity-booster-rich-in-protein.jpg,MAMAFEAST,"Corn Flakes - Immunity Booster, Rich In Protein",500 g,190,190,https://www.bigbasket.com/pd/40296186/mamafeast-corn-flakes-immunity-booster-rich-in-protein-500-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Granola & Cereal Bars,40281772,https://www.bigbasket.com/media/uploads/p/s/40281772_1-wild-date-seed-honey-crumble-snack-bar-gluten-free-no-added-sugar.jpg,Wild Date,"Seed & Honey Crumble Snack Bar - Gluten-Free, No Added Sugar",240 g,450,450,https://www.bigbasket.com/pd/40281772/wild-date-seed-honey-crumble-snack-bar-gluten-free-no-added-sugar-40-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Granola & Cereal Bars,40281773,https://www.bigbasket.com/media/uploads/p/s/40281773_1-wild-date-cashew-butter-quinoa-snack-bar-gluten-free-no-added-sugar.jpg,Wild Date,"Cashew Butter & Quinoa Snack Bar - Gluten-Free, No Added Sugar",240 g,450,450,https://www.bigbasket.com/pd/40281773/wild-date-cashew-butter-quinoa-snack-bar-gluten-free-no-added-sugar-40-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Granola & Cereal Bars,40281774,https://www.bigbasket.com/media/uploads/p/s/40281774_1-wild-date-cranberry-cashew-almond-snack-bar-gluten-free-no-added-sugar.jpg,Wild Date,"Cranberry Cashew & Almond Snack Bar - Gluten-Free, No Added Sugar",240 g,450,450,https://www.bigbasket.com/pd/40281774/wild-date-cranberry-cashew-almond-snack-bar-gluten-free-no-added-sugar-40-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Granola & Cereal Bars,40281775,https://www.bigbasket.com/media/uploads/p/s/40281775_1-wild-date-choco-cherry-almond-butter-snack-bar-gluten-free-no-added-sugar.jpg,Wild Date,"Choco Cherry & Almond Butter Snack Bar - Gluten-Free, No Added Sugar",240 g,450,450,https://www.bigbasket.com/pd/40281775/wild-date-choco-cherry-almond-butter-snack-bar-gluten-free-no-added-sugar-40-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Granola & Cereal Bars,40281776,https://www.bigbasket.com/media/uploads/p/s/40281776_1-wild-date-beet-little-millet-vegan-bar-gluten-free-no-refined-sugar-added.jpg,Wild Date,"Beet & Little Millet Vegan Bar - Gluten-Free, No Refined Sugar Added",240 g,360,360,https://www.bigbasket.com/pd/40281776/wild-date-beet-little-millet-vegan-bar-gluten-free-no-refined-sugar-added-40-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Granola & Cereal Bars,40281778,https://www.bigbasket.com/media/uploads/p/s/40281778_1-wild-date-pumpkin-barnyard-millet-vegan-bar-gluten-free-no-refined-sugar-added.jpg,Wild Date,"Pumpkin & Barnyard Millet Vegan Bar - Gluten-Free, No Refined Sugar Added",240 g,360,360,https://www.bigbasket.com/pd/40281778/wild-date-pumpkin-barnyard-millet-vegan-bar-gluten-free-no-refined-sugar-added-40-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Granola & Cereal Bars,40281779,https://www.bigbasket.com/media/uploads/p/s/40281779_1-wild-date-choco-date-ball-with-hazelnut-butter-filling-gluten-free-no-refined-sugar-added.jpg,Wild Date,"Choco Date Ball With Hazelnut Butter Filling - Gluten-Free, No Refined Sugar Added",135 g,315,315,https://www.bigbasket.com/pd/40281779/wild-date-choco-date-ball-with-hazelnut-butter-filling-gluten-free-no-refined-sugar-added-40-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Granola & Cereal Bars,40281780,https://www.bigbasket.com/media/uploads/p/s/40281780_1-wild-date-coconut-almond-ball-with-peanut-butter-filling-gluten-free-no-refined-sugar-added.jpg,Wild Date,"Coconut Almond Ball With Peanut Butter Filling - Gluten-Free, No Refined Sugar Added",135 g,315,315,https://www.bigbasket.com/pd/40281780/wild-date-coconut-almond-ball-with-peanut-butter-filling-gluten-free-no-refined-sugar-added-40-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Granola & Cereal Bars,40281781,https://www.bigbasket.com/media/uploads/p/s/40281781_1-wild-date-almond-peanut-ball-with-cookie-butter-filling-gluten-free-no-refined-sugar-added.jpg,Wild Date,"Almond Peanut Ball With Cookie Butter Filling - Gluten-Free, No Refined Sugar Added",135 g,315,315,https://www.bigbasket.com/pd/40281781/wild-date-almond-peanut-ball-with-cookie-butter-filling-gluten-free-no-refined-sugar-added-40-g/,Yes,No
Banglore,Snacks & Branded Foods,Breakfast Cereals,Granola & Cereal Bars,40281782,https://www.bigbasket.com/media/uploads/p/s/40281782_1-wild-date-hazelnut-choco-granola-gluten-free-no-refined-sugar-added.jpg,Wild Date,"Hazelnut Choco Granola - Gluten-Free, No Refined Sugar Added",250 g,275,275,https://www.bigbasket.com/pd/40281782/wild-date-hazelnut-choco-granola-gluten-free-no-refined-sugar-added-250-g/,Yes,No
Banglore,Snacks & Branded Foods,Frozen Veggies & Snacks,Frozen Vegetables,1214513,https://www.bigbasket.com/media/uploads/p/s/1214513_9-fresho-frozen-green-peas.jpg,Fresho,Frozen Green Peas,2x1 kg,480,378,https://www.bigbasket.com/pd/1214513/fresho-frozen-green-peas-2x1-kg-slider-zip-standy-pouch/,Yes,No
Banglore,Snacks & Branded Foods,Frozen Veggies & Snacks,Frozen Vegetables,40208830,https://www.bigbasket.com/media/uploads/p/s/40208830_10-fresho-frozen-sweet-corn.jpg,Fresho,Frozen Sweet Corn,1 kg,200,149,https://www.bigbasket.com/pd/40208830/fresho-frozen-sweet-corn-1-kg-pouch/,Yes,No
Banglore,Snacks & Branded Foods,Frozen Veggies & Snacks,Frozen Vegetables,103692,https://www.bigbasket.com/media/uploads/p/s/103692_2-safal-frozen-green-peas.jpg,Safal,Frozen - Green Peas,1 kg,240,216,https://www.bigbasket.com/pd/103692/safal-frozen-green-peas-1-kg-pouch/,Yes,No
Banglore,Snacks & Branded Foods,Frozen Veggies & Snacks,Frozen Vegetables,185568,https://www.bigbasket.com/media/uploads/p/s/185568_2-safal-frozen-sweet-corn.jpg,Safal,Frozen - Sweet Corn,1 kg,180,162,https://www.bigbasket.com/pd/185568/safal-frozen-sweet-corn-1-kg-pouch/,Yes,No
Banglore,Snacks & Branded Foods,Frozen Veggies & Snacks,Frozen Vegetables,40002829,https://www.bigbasket.com/media/uploads/p/s/40002829_4-yummiez-green-peas.jpg,Godrej Yummiez,Yummiez Green Peas,500 g,160,112,https://www.bigbasket.com/pd/40002829/yummiez-green-peas-500-g/,Yes,No
Banglore,Snacks & Branded Foods,Frozen Veggies & Snacks,Frozen Vegetables,40132675,https://www.bigbasket.com/media/uploads/p/s/40132675_4-safal-frozen-mixed-vegetables.jpg,Safal,Frozen - Mixed Vegetables,1 Kg,150,135,https://www.bigbasket.com/pd/40132675/safal-frozen-mixed-vegetables-1-kg-pouch/,Yes,No
Banglore,Snacks & Branded Foods,Frozen Veggies & Snacks,Frozen Vegetables,40003821,https://www.bigbasket.com/media/uploads/p/s/40003821_5-yummiez-american-sweet-corn.jpg,Godrej Yummiez,Yummiez American Sweet Corn,400 g,90,80,https://www.bigbasket.com/pd/40003821/yummiez-american-sweet-corn-400-g-pouch/,Yes,No
Banglore,Snacks & Branded Foods,Frozen Veggies & Snacks,Frozen Vegetables,40200391,https://www.bigbasket.com/media/uploads/p/s/40200391_3-farmland-frozen-vegetables-green-peas.jpg,Farmland,Frozen Green Peas - Ready To Cook,500 g,145,145,https://www.bigbasket.com/pd/40200391/farmland-frozen-vegetables-green-peas-500-g/,Yes,No
Banglore,Snacks & Branded Foods,Frozen Veggies & Snacks,Frozen Vegetables,40200390,https://www.bigbasket.com/media/uploads/p/s/40200390_3-farmland-frozen-vegetables-mixed-veg.jpg,Farmland,Frozen Mixed Vegetables - Ready To Cook,1 kg,140,140,https://www.bigbasket.com/pd/40200390/farmland-frozen-vegetables-mixed-veg-1-kg/,Yes,No
Banglore,Snacks & Branded Foods,Frozen Veggies & Snacks,Frozen Vegetables,40199068,https://www.bigbasket.com/media/uploads/p/s/40199068_5-farmland-frozen-vegetables-sweet-corn.jpg,Farmland,Frozen Sweet Corn - Ready To Cook,1 kg,200,200,https://www.bigbasket.com/pd/40199068/farmland-frozen-vegetables-sweet-corn-1-kg/,Yes,No
Banglore,Snacks & Branded Foods,Frozen Veggies & Snacks,Frozen Indian Breads,1214117,https://www.bigbasket.com/media/uploads/p/s/1214117_1-id-fresho-idly-dosa-batter-1-kg-whole-wheat-parota-350-g.jpg,iD Fresho,"Idly Dosa Batter, 1 Kg + Whole Wheat Parota, 400 g",Combo,176,163,https://www.bigbasket.com/pd/1214117/id-fresho-idly-dosa-batter-1-kg-whole-wheat-parota-350-g-combo/,Yes,No
Banglore,Snacks & Branded Foods,Frozen Veggies & Snacks,Frozen Indian Breads,30003294,https://www.bigbasket.com/media/uploads/p/s/30003294_14-id-fresho-malabar-parotaparatha.jpg,iD Fresho,Malabar Parota/Paratha - No Added Preservatives,400 g,90,85,https://www.bigbasket.com/pd/30003294/id-fresho-malabar-parotaparatha-350-g-pouch/,Yes,No
